gameId,playId,quarter,down,yardsToGo,possessionTeam,defensiveTeam,yardlineSide,yardlineNumber,gameClock,preSnapHomeScore,preSnapVisitorScore,defendersInTheBox,offenseFormation,PlayType,playDescription,playDirection
2021101001,2865,3,1,10,CAR,PHI,CAR,28,05:38,15,6,7.0,SHOTGUN,Pass,(5:38) (Shotgun) S.Darnold pass short middle to C.Hubbard to CAR 33 for 5 yards (A.Singleton).,left
2021101001,2889,3,2,5,CAR,PHI,CAR,33,04:53,15,6,6.0,SHOTGUN,Pass,(4:53) (Shotgun) S.Darnold pass deep middle to I.Thomas to PHI 43 for 24 yards (M.Epps).,left
2021101001,2934,3,2,9,CAR,PHI,PHI,42,03:24,15,6,7.0,SHOTGUN,Pass,(3:24) (Shotgun) S.Darnold pass short left to Dj.Moore to PHI 40 for 2 yards (A.Harris) [D.Barnett].,left
2021101001,2958,3,3,7,CAR,PHI,PHI,40,02:41,15,6,5.0,SHOTGUN,Pass,(2:41) (Shotgun) S.Darnold pass incomplete short right to T.Tremble [J.Hargrave].,left
2021101001,3024,3,2,6,PHI,CAR,PHI,24,01:52,15,6,6.0,SHOTGUN,Pass,(1:52) (Shotgun) J.Hurts pass short left to D.Smith to PHI 37 for 13 yards (C.Henderson).,right
2021101001,3095,3,2,10,PHI,CAR,PHI,37,00:41,15,6,6.0,SHOTGUN,Pass,(:41) (Shotgun) J.Hurts pass incomplete short middle to D.Smith (D.Brown).,right
2021101001,3117,3,3,10,PHI,CAR,PHI,37,00:38,15,6,6.0,SHOTGUN,Pass,(:38) (Shotgun) J.Hurts pass deep left to Q.Watkins pushed ob at CAR 10 for 53 yards (S.Franklin) [M.Fox].,right
2021101001,3316,4,1,18,CAR,PHI,CAR,17,15:00,15,13,6.0,EMPTY,Pass,(15:00) (Shotgun) S.Darnold pass short middle to T.Marshall to CAR 25 for 8 yards (D.Taylor).,right
2021101001,3389,4,1,10,CAR,PHI,CAR,40,12:56,15,13,8.0,I_FORM,Pass,(12:56) S.Darnold pass short right to I.Thomas to CAR 44 for 4 yards (D.Taylor).,right
2021101001,3479,4,2,7,CAR,PHI,PHI,35,10:03,15,13,7.0,I_FORM,Pass,(10:03) S.Darnold scrambles up the middle to PHI 30 for 5 yards (A.Maddox).,right
2021101001,3597,4,1,10,PHI,CAR,PHI,43,07:31,18,13,6.0,SHOTGUN,Pass,"(7:31) (No Huddle, Shotgun) J.Hurts pass incomplete short right to Q.Watkins. PENALTY on PHI-J.Mailata, Ineligible Downfield Pass, 5 yards, enforced at PHI 43 - No Play.",left
2021101001,3630,4,1,15,PHI,CAR,PHI,38,07:24,18,13,6.0,SHOTGUN,Pass,(7:24) (Shotgun) J.Hurts pass short right to D.Smith to CAR 48 for 14 yards (J.Carter; K.Taylor).,left
2021101001,3707,4,2,4,PHI,CAR,CAR,39,05:51,18,13,6.0,SHOTGUN,Pass,(5:51) (Shotgun) J.Hurts pass incomplete deep right [D.Nixon].,left
2021101001,3748,4,3,4,PHI,CAR,CAR,39,05:45,18,13,6.0,SHOTGUN,Pass,(5:45) (Shotgun) J.Hurts pass incomplete deep left to K.Gainwell (J.Carter).,left
2021101001,3772,4,4,4,PHI,CAR,CAR,39,05:38,18,13,6.0,SHOTGUN,Pass,(5:38) (Shotgun) J.Hurts pass incomplete short right to Z.Ertz.,left
2021101001,3836,4,3,3,CAR,PHI,CAR,46,04:04,18,13,6.0,SHOTGUN,Pass,(4:04) (Shotgun) S.Darnold pass incomplete short right to R.Anderson.,right
2021101001,3906,4,2,9,PHI,CAR,CAR,26,03:09,18,13,6.0,SHOTGUN,Pass,(3:09) (Shotgun) J.Hurts pass deep right to D.Goedert to CAR 6 for 20 yards (S.Chandler; S.Franklin).,left
2021101001,3974,4,0,0,PHI,CAR,CAR,2,02:38,18,19,7.0,SHOTGUN,Pass,TWO-POINT CONVERSION ATTEMPT. J.Hurts pass to D.Smith is complete. ATTEMPT SUCCEEDS.,left
2021101001,4003,4,1,10,CAR,PHI,CAR,25,02:38,18,21,6.0,EMPTY,Pass,(2:38) (Shotgun) S.Darnold pass incomplete short left to T.Tremble.,right
2021101001,4025,4,2,10,CAR,PHI,CAR,25,02:35,18,21,6.0,SHOTGUN,Pass,(2:35) (Shotgun) S.Darnold pass incomplete short left to I.Thomas.,right
2021101001,4070,4,3,15,CAR,PHI,CAR,20,02:30,18,21,5.0,EMPTY,Pass,(2:30) (Shotgun) S.Darnold pass deep middle to R.Anderson to CAR 45 for 25 yards (S.Nelson; R.McLeod).,right
2021101001,4094,4,1,10,CAR,PHI,CAR,45,02:07,18,21,6.0,SHOTGUN,Pass,"(2:07) (No Huddle, Shotgun) S.Darnold pass incomplete short right to R.Anderson. PENALTY on CAR-J.Miller, Offensive Holding, 10 yards, enforced at CAR 45 - No Play.",right
2021101001,4116,4,1,20,CAR,PHI,CAR,35,02:03,18,21,6.0,SHOTGUN,Pass,(2:03) (Shotgun) S.Darnold pass short left intended for R.Anderson INTERCEPTED by S.Nelson at CAR 47. S.Nelson ran ob at CAR 43 for 4 yards.,right
2021101002,154,1,2,7,GB,CIN,CIN,42,12:24,0,0,7.0,SINGLEBACK,Pass,(12:24) Aa.Rodgers pass incomplete short right.,right
2021101002,176,1,3,7,GB,CIN,CIN,42,12:17,0,0,6.0,SHOTGUN,Pass,"(12:17) (No Huddle, Shotgun) Aa.Rodgers pass incomplete deep right to A.Jones.",right
2021101002,223,1,1,10,CIN,GB,CIN,8,11:58,0,0,5.0,SHOTGUN,Pass,(11:58) (Shotgun) J.Burrow pass short right to T.Higgins to CIN 10 for 2 yards (K.King).,left
2021101002,247,1,2,8,CIN,GB,CIN,10,11:12,0,0,5.0,EMPTY,Pass,(11:12) (Shotgun) J.Burrow pass short middle to J.Chase to CIN 17 for 7 yards (A.Amos).,left
2021101002,317,1,1,10,GB,CIN,GB,38,09:39,0,0,7.0,SINGLEBACK,Pass,(9:39) Aa.Rodgers pass short left to R.Cobb to CIN 47 for 15 yards (M.Hilton).,right
2021101002,341,1,1,10,GB,CIN,CIN,47,09:04,0,0,6.0,SHOTGUN,Pass,"(9:04) (No Huddle, Shotgun) Aa.Rodgers pass deep right intended for D.Adams INTERCEPTED by C.Awuzie at CIN 16. C.Awuzie to GB 42 for 42 yards (A.Lazard).",right
2021101002,367,1,1,10,CIN,GB,GB,42,08:48,0,0,6.0,SHOTGUN,Pass,(8:48) (Shotgun) J.Burrow pass incomplete short left to D.Sample (D.Lowry).,left
2021101002,403,1,2,10,CIN,GB,GB,42,08:45,0,0,6.0,SHOTGUN,Pass,(8:45) (Shotgun) J.Burrow sacked at 50 for -8 yards (K.Barnes).,left
2021101002,422,1,3,18,CIN,GB,,50,08:03,0,0,4.0,EMPTY,Pass,"(8:03) (Shotgun) J.Burrow pass short right to C.Uzomah to GB 41 for 9 yards (C.Sullivan, K.King).",left
2021101002,484,1,2,10,GB,CIN,GB,20,06:31,0,0,6.0,EMPTY,Pass,(6:31) (Shotgun) Aa.Rodgers pass incomplete short right to D.Adams.,right
2021101002,506,1,3,10,GB,CIN,GB,20,06:27,0,0,5.0,EMPTY,Pass,(6:27) (Shotgun) Aa.Rodgers pass incomplete deep left to R.Tonyan.,right
2021101002,567,1,2,3,CIN,GB,GB,44,05:37,0,0,6.0,EMPTY,Pass,(5:37) (Shotgun) J.Burrow pass incomplete short right to J.Chase.,left
2021101002,589,1,3,3,CIN,GB,GB,44,05:34,0,0,6.0,EMPTY,Pass,(5:34) (Shotgun) J.Burrow pass incomplete deep right to J.Chase (E.Stokes) [O.Burks].,left
2021101002,611,1,4,3,CIN,GB,GB,44,05:28,0,0,5.0,SHOTGUN,Pass,(5:28) (Shotgun) J.Burrow pass short right to S.Perine to GB 39 for 5 yards (A.Amos).,left
2021101002,656,1,1,10,CIN,GB,GB,29,04:13,0,0,6.0,SINGLEBACK,Pass,(4:13) J.Burrow pass short left to D.Sample to GB 23 for 6 yards (D.Campbell).,left
2021101002,680,1,2,4,CIN,GB,GB,23,03:28,0,0,7.0,SHOTGUN,Pass,(3:28) (Shotgun) J.Burrow pass short middle to C.Uzomah to GB 16 for 7 yards (K.Barnes; T.Slaton).,left
2021101002,704,1,1,10,CIN,GB,GB,16,02:47,0,0,5.0,EMPTY,Pass,(2:47) (Shotgun) J.Burrow pass short right to J.Mixon to GB 14 for 2 yards (E.Stokes).,left
2021101002,728,1,2,8,CIN,GB,GB,14,02:06,0,0,6.0,SHOTGUN,Pass,(2:06) (Shotgun) J.Burrow pass short right to S.Perine to GB 4 for 10 yards (E.Stokes; A.Amos).,left
2021101002,752,1,1,4,CIN,GB,GB,4,01:19,0,0,7.0,SHOTGUN,Pass,"(1:19) (Shotgun) J.Burrow pass short right to S.Perine for 4 yards, TOUCHDOWN.",left
2021101002,808,1,1,10,GB,CIN,GB,25,01:15,7,0,7.0,SHOTGUN,Pass,(1:15) (Shotgun) Aa.Rodgers pass short left to D.Adams to GB 42 for 17 yards (J.Bates).,right
2021101002,896,2,3,12,GB,CIN,GB,40,14:16,7,0,5.0,EMPTY,Pass,(14:16) (Shotgun) Aa.Rodgers pass deep middle to D.Adams to CIN 26 for 34 yards (V.Bell).,left
2021101002,920,2,1,10,GB,CIN,CIN,26,13:27,7,0,7.0,SINGLEBACK,Pass,(13:27) Aa.Rodgers pass short right to M.Lewis to CIN 12 for 14 yards (J.Bates).,left
2021101002,968,2,2,10,GB,CIN,CIN,12,11:56,7,0,7.0,SHOTGUN,Pass,"(11:56) (Shotgun) Aa.Rodgers pass short left to A.Dillon for 12 yards, TOUCHDOWN.",left
2021101002,1024,2,1,10,CIN,GB,CIN,25,11:49,7,6,6.0,SHOTGUN,Pass,(11:49) (Shotgun) J.Burrow pass short left to T.Higgins pushed ob at CIN 32 for 7 yards (D.Campbell).,right
2021101002,1074,2,3,4,CIN,GB,CIN,31,10:29,7,6,6.0,SHOTGUN,Pass,(10:29) (Shotgun) J.Burrow sacked at CIN 24 for -7 yards (P.Smith).,right
2021101002,1112,2,1,10,GB,CIN,GB,38,09:44,7,6,6.0,SHOTGUN,Pass,(9:44) (Shotgun) Aa.Rodgers pass short left to A.Dillon to CIN 49 for 13 yards (G.Pratt).,left
2021101002,1141,2,1,10,GB,CIN,CIN,49,08:59,7,6,7.0,SINGLEBACK,Pass,(8:59) Aa.Rodgers pass short right to D.Adams ran ob at CIN 25 for 24 yards (L.Wilson).,left
2021101002,1233,2,3,11,GB,CIN,CIN,26,07:34,7,6,6.0,SHOTGUN,Pass,(7:34) (Shotgun) Aa.Rodgers pass incomplete deep left to D.Adams.,left
2021101002,1296,2,1,10,CIN,GB,CIN,40,07:17,7,9,5.0,EMPTY,Pass,(7:17) (Shotgun) J.Burrow sacked at CIN 38 for -2 yards (sack split by D.Lowry and T.Slaton).,right
2021101002,1315,2,2,12,CIN,GB,CIN,38,06:32,7,9,5.0,EMPTY,Pass,(6:32) (Shotgun) J.Burrow pass incomplete short middle to J.Chase (D.Lowry).,right
2021101002,1337,2,3,12,CIN,GB,CIN,38,06:29,7,9,5.0,SHOTGUN,Pass,(6:29) (Shotgun) J.Burrow scrambles left end to CIN 47 for 9 yards (D.Savage). CIN-J.Burrow was injured during the play. ,right
2021101002,1408,2,2,9,GB,CIN,GB,20,05:17,7,9,6.0,SHOTGUN,Pass,(5:17) (Shotgun) Aa.Rodgers pass short right to A.Jones pushed ob at GB 23 for 3 yards (C.Awuzie).,left
2021101002,1437,2,3,6,GB,CIN,GB,23,04:41,7,9,7.0,SHOTGUN,Pass,"(4:41) (Shotgun) Aa.Rodgers pass short middle to D.Adams to GB 38 for 15 yards (C.Awuzie, A.Davis-Gaither).",left
2021101002,1482,2,2,7,GB,CIN,GB,41,03:26,7,9,7.0,SINGLEBACK,Pass,(3:26) Aa.Rodgers pass short left to A.Dillon to CIN 35 for 24 yards (V.Bell; T.Hendrickson).,left
2021101002,1529,2,1,15,GB,CIN,CIN,40,02:13,7,9,6.0,SHOTGUN,Pass,(2:13) (Shotgun) Aa.Rodgers pass short left to A.Jones pushed ob at CIN 35 for 5 yards (V.Bell).,left
2021101002,1575,2,2,10,GB,CIN,CIN,35,02:00,7,9,8.0,SINGLEBACK,Pass,(2:00) Aa.Rodgers pass deep left to D.Adams to CIN 13 for 22 yards (E.Apple).,left
2021101002,1693,2,1,10,CIN,GB,CIN,25,01:07,7,16,5.0,SHOTGUN,Pass,(1:07) (Shotgun) J.Burrow pass short right to T.Higgins to CIN 30 for 5 yards (K.King).,right
2021101002,1717,2,2,5,CIN,GB,CIN,30,00:50,7,16,5.0,SHOTGUN,Pass,"(:50) (No Huddle, Shotgun) J.Burrow pass deep right to J.Chase for 70 yards, TOUCHDOWN.",right
2021101002,1792,2,1,10,GB,CIN,GB,25,00:32,14,16,6.0,SHOTGUN,Pass,(:32) (Shotgun) Aa.Rodgers sacked at GB 19 for -6 yards (T.Hendrickson).,left
2021101002,1905,3,2,6,CIN,GB,CIN,27,14:17,14,16,6.0,SHOTGUN,Pass,(14:17) (Shotgun) J.Burrow pass short right to J.Chase to GB 45 for 28 yards (A.Amos; O.Burks).,right
2021101002,1929,3,1,10,CIN,GB,GB,45,13:31,14,16,7.0,JUMBO,Pass,(13:31) I.Prince reported in as eligible.  J.Burrow pass deep right intended for A.Tate INTERCEPTED by A.Amos at GB 18. A.Amos to GB 18 for no gain (A.Tate).,right
2021101002,1957,3,1,10,GB,CIN,GB,18,13:23,14,16,7.0,SINGLEBACK,Pass,(13:23) Aa.Rodgers pass short right to A.Lazard to GB 25 for 7 yards (T.Waynes).,left
2021101002,2005,3,3,3,GB,CIN,GB,25,12:01,14,16,7.0,SHOTGUN,Pass,(12:01) (Shotgun) Aa.Rodgers pass short left to D.Adams pushed ob at GB 33 for 8 yards (M.Hilton).,left
2021101002,2076,3,3,4,GB,CIN,GB,39,10:04,14,16,6.0,SHOTGUN,Pass,(10:04) (Shotgun) Aa.Rodgers pass short right to R.Tonyan pushed ob at GB 47 for 8 yards (L.Wilson) [C.Sample].,left
2021101002,2168,3,2,11,GB,CIN,CIN,30,07:14,14,16,6.0,SHOTGUN,Pass,(7:14) (Shotgun) Aa.Rodgers pass short left to A.Jones to CIN 28 for 2 yards (M.Hilton; J.Tupou).,left
2021101002,2192,3,3,9,GB,CIN,CIN,28,06:27,14,16,7.0,EMPTY,Pass,(6:27) (Shotgun) Aa.Rodgers pass short left to D.Adams to CIN 26 for 2 yards (J.Bates).,left
2021101002,2273,3,2,10,CIN,GB,CIN,25,05:07,14,19,6.0,SHOTGUN,Pass,(5:07) (Shotgun) J.Burrow pass short left to J.Chase to CIN 39 for 14 yards (E.Stokes).,right
2021101002,2318,3,2,4,CIN,GB,CIN,45,03:56,14,19,6.0,SHOTGUN,Pass,(3:56) (Shotgun) J.Burrow pass incomplete short right to S.Perine.,right
2021101002,2340,3,3,4,CIN,GB,CIN,45,03:52,14,19,5.0,EMPTY,Pass,(3:52) (Shotgun) J.Burrow pass short right to T.Boyd to 50 for 5 yards (D.Savage).,right
2021101002,2406,3,1,10,CIN,GB,GB,38,01:54,14,19,6.0,SHOTGUN,Pass,(1:54) (Shotgun) J.Burrow pass incomplete deep right to J.Chase [L.Hamilton].,right
2021101002,2452,3,3,2,CIN,GB,GB,30,01:05,14,19,6.0,SHOTGUN,Pass,(1:05) (Shotgun) J.Burrow pass incomplete short right to T.Higgins.,right
2021101002,2474,3,4,2,CIN,GB,GB,30,00:58,14,19,6.0,SHOTGUN,Pass,"(:58) (Shotgun) J.Burrow scrambles up the middle to GB 25 for 5 yards (D.Campbell). PENALTY on CIN-Q.Spain, Offensive Holding, 10 yards, enforced at GB 30 - No Play.",right
2021101002,2641,4,1,10,GB,CIN,GB,35,13:51,14,19,6.0,SHOTGUN,Pass,(13:51) (Shotgun) Aa.Rodgers pass deep middle to D.Adams to CIN 6 for 59 yards (J.Bates).,right
2021101002,2728,4,3,4,GB,CIN,CIN,4,11:27,14,19,7.0,SHOTGUN,Pass,(11:27) (Shotgun) Aa.Rodgers pass incomplete short left to R.Cobb (M.Hilton). Pass was tipped at LOS en route to the receiver.,right
2021101002,2866,4,3,6,CIN,GB,CIN,40,09:13,14,22,6.0,EMPTY,Pass,(9:13) (Shotgun) J.Burrow pass short left to T.Higgins pushed ob at 50 for 10 yards (K.King).,left
2021101002,2924,4,2,8,CIN,GB,GB,48,07:57,14,22,6.0,SHOTGUN,Pass,(7:57) (Shotgun) J.Burrow pass short middle to C.Evans to GB 41 for 7 yards (A.Amos) [R.Gary].,left
2021101002,3011,4,2,6,CIN,GB,GB,36,05:05,14,22,6.0,SINGLEBACK,Pass,(5:05) J.Burrow pass incomplete short middle to D.Sample [J.Garvin].,left
2021101002,3033,4,3,6,CIN,GB,GB,36,05:00,14,22,7.0,SHOTGUN,Pass,(5:00) (Shotgun) J.Burrow pass deep left to J.Chase to GB 17 for 19 yards (E.Stokes).,left
2021101002,3100,4,0,0,CIN,GB,GB,2,03:27,20,22,6.0,SHOTGUN,Pass,TWO-POINT CONVERSION ATTEMPT. J.Burrow pass to T.Higgins is complete. ATTEMPT SUCCEEDS.,left
2021101002,3188,4,2,10,GB,CIN,CIN,18,02:28,22,22,8.0,SINGLEBACK,Pass,(2:28) Aa.Rodgers pass incomplete short right.,right
2021101002,3227,4,3,10,GB,CIN,CIN,18,02:20,22,22,7.0,SHOTGUN,Pass,(2:20) (Shotgun) Aa.Rodgers pass incomplete deep right to D.Adams [D.Reader].,right
2021101002,3269,4,1,10,CIN,GB,CIN,26,02:12,22,22,6.0,SHOTGUN,Pass,(2:12) (Shotgun) J.Burrow pass short middle to T.Boyd to CIN 35 for 9 yards (D.Campbell).,left
2021101002,3331,4,1,10,CIN,GB,CIN,37,01:34,22,22,5.0,SHOTGUN,Pass,(1:34) (Shotgun) J.Burrow pass short middle to C.Evans to CIN 45 for 8 yards (C.Sullivan).,left
2021101002,3355,4,2,2,CIN,GB,CIN,45,01:12,22,22,5.0,SHOTGUN,Pass,"(1:12) (No Huddle, Shotgun) J.Burrow pass incomplete short right to T.Higgins.",left
2021101002,3377,4,3,2,CIN,GB,CIN,45,01:07,22,22,6.0,SHOTGUN,Pass,(1:07) (Shotgun) J.Burrow pass short middle to T.Boyd to GB 47 for 8 yards (A.Amos).,left
2021101002,3401,4,1,10,CIN,GB,GB,47,00:40,22,22,5.0,EMPTY,Pass,"(:40) (No Huddle, Shotgun) J.Burrow pass incomplete short left.",left
2021101002,3423,4,2,10,CIN,GB,GB,47,00:37,22,22,5.0,SHOTGUN,Pass,(:37) (Shotgun) J.Burrow pass short left to S.Perine pushed ob at GB 42 for 5 yards (D.Savage).,left
2021101002,3522,4,1,10,GB,CIN,GB,47,00:21,22,22,4.0,EMPTY,Pass,(:21) (Shotgun) Aa.Rodgers pass short middle to D.Adams to CIN 33 for 20 yards (C.Awuzie).,right
2021101002,3647,5,1,10,CIN,GB,CIN,25,09:55,22,22,5.0,EMPTY,Pass,(9:55) (Shotgun) J.Burrow pass short middle intended for T.Boyd INTERCEPTED by D.Campbell at CIN 30. D.Campbell to CIN 17 for 13 yards (J.Burrow).,right
2021101002,3806,5,3,2,CIN,GB,CIN,38,06:44,22,22,5.0,EMPTY,Pass,(6:44) (Shotgun) J.Burrow pass deep right to J.Chase ran ob at GB 41 for 21 yards.,right
2021101002,3935,5,1,10,GB,CIN,GB,39,04:14,22,22,6.0,SHOTGUN,Pass,(4:14) (Shotgun) Aa.Rodgers pass incomplete short right to D.Adams (C.Awuzie).,left
2021101002,4007,5,2,11,GB,CIN,CIN,42,03:20,22,22,7.0,SINGLEBACK,Pass,(3:20) Aa.Rodgers sacked at CIN 47 for -5 yards (T.Hendrickson).,left
2021101002,4043,5,3,16,GB,CIN,CIN,47,02:33,22,22,6.0,EMPTY,Pass,"(2:33) (Shotgun) Aa.Rodgers pass short middle to R.Cobb to CIN 32 for 15 yards (J.Bates) [T.Hendrickson]. CIN-J.Bates was injured during the play.  The Replay Official reviewed the short of the line to gain ruling, and the play was Upheld. The ruling on the field stands.",left
2021101003,148,1,2,8,HOU,NE,HOU,33,12:20,0,0,6.0,EMPTY,Pass,(12:20) (Shotgun) D.Mills pass incomplete short left to P.Brown.,right
2021101003,182,1,3,8,HOU,NE,HOU,33,12:15,0,0,7.0,SHOTGUN,Pass,"(12:15) (Shotgun) D.Mills pass incomplete short right to B.Cooks. PENALTY on NE-J.Jackson, Defensive Pass Interference, 10 yards, enforced at HOU 33 - No Play.",right
2021101003,318,1,1,10,HOU,NE,NE,46,09:42,0,0,6.0,SINGLEBACK,Pass,(9:42) D.Mills pass incomplete deep left to B.Cooks [J.Bentley].,right
2021101003,399,1,4,2,HOU,NE,NE,38,08:17,0,0,7.0,SHOTGUN,Pass,(8:17) (Shotgun) D.Mills pass short left to D.Johnson to NE 30 for 8 yards (D.McCourty).,right
2021101003,518,1,3,1,HOU,NE,NE,11,04:58,0,0,9.0,SINGLEBACK,Pass,"(4:58) D.Mills pass short right to A.Auclair for 11 yards, TOUCHDOWN.",right
2021101003,616,1,3,2,NE,HOU,NE,48,03:43,6,0,6.0,EMPTY,Pass,(3:43) (Shotgun) M.Jones pass short middle to K.Bourne to HOU 37 for 15 yards (L.Johnson; Ju.Reid).,left
2021101003,703,1,3,3,NE,HOU,HOU,18,01:01,6,0,6.0,SHOTGUN,Pass,(1:01) (Shotgun) M.Jones pass short right to N.Agholor to HOU 7 for 11 yards (D.King).,left
2021101003,846,2,1,10,HOU,NE,HOU,25,14:17,6,6,7.0,EMPTY,Pass,(14:17) (Shotgun) D.Mills pass short right to D.Johnson pushed ob at HOU 32 for 7 yards (K.Dugger).,left
2021101003,896,2,3,2,HOU,NE,HOU,33,13:09,6,6,6.0,SHOTGUN,Pass,"(13:09) (Shotgun) D.Mills pass deep right to C.Moore for 67 yards, TOUCHDOWN [M.Judon].",left
2021101003,1006,2,1,10,NE,HOU,NE,33,11:47,12,6,8.0,SINGLEBACK,Pass,(11:47) M.Jones pass short right to N.Harry to NE 42 for 9 yards (D.King).,right
2021101003,1051,2,3,2,NE,HOU,NE,41,10:30,12,6,6.0,SHOTGUN,Pass,(10:30) (Shotgun) M.Jones pass short middle to J.Meyers to HOU 42 for 17 yards (Ju.Reid).,right
2021101003,1075,2,1,10,NE,HOU,HOU,42,09:53,12,6,7.0,SINGLEBACK,Pass,"(9:53) M.Jones pass deep middle to J.Smith to HOU 19 for 23 yards (L.Johnson). PENALTY on HOU-L.Johnson, Unnecessary Roughness, 10 yards, enforced at HOU 19.",right
2021101003,1110,2,1,9,NE,HOU,HOU,9,09:27,12,6,8.0,I_FORM,Pass,(9:27) M.Jones pass short right to J.Smith pushed ob at HOU 5 for 4 yards (D.King).,right
2021101003,1236,2,3,6,HOU,NE,HOU,24,07:27,12,6,6.0,SHOTGUN,Pass,(7:27) (Shotgun) D.Mills pass short left to J.Akins pushed ob at HOU 33 for 9 yards (K.Dugger).,left
2021101003,1307,2,3,7,HOU,NE,HOU,36,05:32,12,6,6.0,SHOTGUN,Pass,"(5:32) (Shotgun) D.Mills scrambles right end ran ob at HOU 46 for 10 yards (A.Phillips). PENALTY on HOU-J.Britt, Offensive Holding, 10 yards, enforced at HOU 36 - No Play.",left
2021101003,1414,2,1,10,HOU,NE,HOU,48,03:40,12,6,8.0,SINGLEBACK,Pass,(3:40) D.Mills pass incomplete short left to P.Brown.,left
2021101003,1459,2,2,15,HOU,NE,HOU,43,03:34,12,6,6.0,EMPTY,Pass,(3:34) (Shotgun) D.Mills pass incomplete deep right to D.Johnson.,left
2021101003,1481,2,3,15,HOU,NE,HOU,43,03:29,12,6,6.0,SHOTGUN,Pass,(3:29) (Shotgun) D.Mills pass short middle to C.Moore to NE 44 for 13 yards (A.Phillips; J.Jones).,left
2021101003,1505,2,4,2,HOU,NE,NE,44,02:50,12,6,6.0,SHOTGUN,Pass,(2:50) (Shotgun) D.Mills pass deep right to C.Conley to NE 4 for 40 yards (J.Williams).,left
2021101003,1546,2,1,4,HOU,NE,NE,4,02:00,12,6,6.0,SHOTGUN,Pass,"(2:00) (Shotgun) D.Mills pass incomplete short right to C.Moore. PENALTY on NE-J.Jackson, Defensive Holding, 2 yards, enforced at NE 4 - No Play.",left
2021101003,1602,2,1,7,HOU,NE,NE,7,01:56,12,6,7.0,SHOTGUN,Pass,(1:56) (Shotgun) D.Mills sacked at NE 9 for -2 yards (M.Judon).,left
2021101003,1676,2,3,6,HOU,NE,NE,6,01:46,12,6,6.0,SHOTGUN,Pass,(1:46) (Shotgun) D.Mills sacked at NE 15 for -9 yards (M.Judon).,left
2021101003,1753,2,1,10,NE,HOU,NE,24,01:31,15,6,6.0,SHOTGUN,Pass,(1:31) (Shotgun) M.Jones pass short right to H.Henry to NE 29 for 5 yards (C.Kirksey; M.Collins).,right
2021101003,1777,2,2,5,NE,HOU,NE,29,01:07,15,6,6.0,SHOTGUN,Pass,"(1:07) (No Huddle, Shotgun) M.Jones pass short right to K.Bourne ran ob at NE 36 for 7 yards.",right
2021101003,1801,2,1,10,NE,HOU,NE,36,01:01,15,6,6.0,SHOTGUN,Pass,(1:01) (Shotgun) M.Jones pass incomplete short right to H.Henry (C.Kirksey).,right
2021101003,1829,2,2,10,NE,HOU,NE,36,00:57,15,6,6.0,SHOTGUN,Pass,"(:57) (Shotgun) M.Jones pass incomplete deep left to J.Meyers. PENALTY on HOU-T.Mitchell, Illegal Use of Hands, 5 yards, enforced at NE 36 - No Play.",right
2021101003,1874,2,1,10,NE,HOU,NE,41,00:51,15,6,6.0,SHOTGUN,Pass,(:51) (Shotgun) M.Jones pass incomplete deep middle to H.Henry (Ju.Reid).,right
2021101003,1896,2,2,10,NE,HOU,NE,41,00:46,15,6,6.0,SHOTGUN,Pass,(:46) (Shotgun) M.Jones pass short left to H.Henry to HOU 43 for 16 yards (C.Kirksey).,right
2021101003,1920,2,1,10,NE,HOU,HOU,43,00:26,15,6,6.0,SHOTGUN,Pass,"(:26) (No Huddle, Shotgun) M.Jones pass short right to J.Meyers to HOU 34 for 9 yards (T.Thomas) [J.Jenkins].",right
2021101003,1966,2,3,1,NE,HOU,HOU,34,00:10,15,6,6.0,SHOTGUN,Pass,(:10) (Shotgun) M.Jones pass incomplete short right [J.Martin].,right
2021101003,2089,3,2,10,NE,HOU,NE,27,14:19,15,9,7.0,SINGLEBACK,Pass,(14:19) M.Jones pass deep middle intended for N.Agholor INTERCEPTED by L.Johnson [R.Lopez] at NE 44. L.Johnson to NE 44 for no gain.,left
2021101003,2229,3,2,13,NE,HOU,NE,22,12:46,22,9,6.0,SHOTGUN,Pass,(12:46) (Shotgun) M.Jones pass short middle to B.Bolden to NE 25 for 3 yards (K.Grugier-Hill).,left
2021101003,2253,3,3,10,NE,HOU,NE,25,12:03,22,9,6.0,SHOTGUN,Pass,(12:03) (Shotgun) M.Jones pass incomplete deep left to J.Meyers (T.Mitchell).,left
2021101003,2359,3,3,2,HOU,NE,HOU,36,10:29,22,9,7.0,SHOTGUN,Pass,(10:29) (Shotgun) D.Mills pass incomplete short left to B.Cooks (J.Jackson).,right
2021101003,2523,3,1,10,HOU,NE,HOU,23,08:21,22,12,8.0,I_FORM,Pass,(8:21) D.Mills pass short middle to P.Brown to HOU 38 for 15 yards (D.McCourty).,right
2021101003,2579,3,1,19,HOU,NE,HOU,29,07:15,22,12,6.0,EMPTY,Pass,(7:15) (Shotgun) D.Mills pass short right to D.Johnson to HOU 34 for 5 yards (A.Phillips).,right
2021101003,2604,3,2,14,HOU,NE,HOU,34,06:38,22,12,7.0,SHOTGUN,Pass,(6:38) (Shotgun) D.Mills pass incomplete short right.,right
